time,open,high,low,close,EMA5,EMA10,EMA60,EMA120,UB2.00,BBandMA20,LB2.00,trust,dealer,foreign,"K(9,3)","D(9,3)",J,DIF12-26,MACD9,OSC,volume,MA5,MA10,financing,financing_difference,tomorrow,percentage
2015/6/30,9223.27,9323.02,9204.45,9323.02,9335.43,9344.16,9493.24,9462.7,9569.64,9341.57,9113.51,-2669,203,39175,0.5469,0.5873,0.466,-61.49,-76.04,14.55,926.61,908.45,901.84,1862,1.33,9375.23,0.009410899
2015/7/1,9311.76,9404.76,9298.36,9375.23,9339.47,9344.77,9488.47,9460.8,9521.45,9329.62,9137.8,-2660,212,39189,0.5643,0.5797,0.5336,-55.88,-72.01,16.13,866.26,922.77,907.91,1860,-1.86,9379.24,0.005600117
2015/7/2,9372.46,9400.68,9350.05,9379.24,9351.51,9350.38,9484.76,9459.39,9484.09,9320.76,9157.42,-2658,191,39157,0.573,0.5774,0.564,-49.74,-67.55,17.82,861.02,888.49,901.27,1871,10.5,9358.23,0.000427723
2015/7/3,9369.5,9369.5,9265.14,9358.23,9347.87,9348.6,9480.04,9457.42,9484.95,9321.24,9157.52,-2665,150,39101,0.5551,0.57,0.5253,-47.51,-63.54,16.04,843.84,888,902.77,1881,10.3,9255.96,-0.002240054
2015/7/6,9309.86,9347.54,9255.96,9255.96,9329.36,9338.37,9473.88,9454.7,9482.9,9317.03,9151.16,-2665,105,39045,0.428,0.5227,0.2388,-49.92,-60.82,10.9,835.57,866.66,895.58,1882,7429,9250.16,-0.010928349
2015/7/7,9278.33,9332.97,9244.46,9250.16,9311.73,9327.12,9467.41,9451.75,9477.67,9311.12,9144.57,-2668,82.4,39042,0.3368,0.4607,0.089,-52,-59.06,7.06,924.9,866.32,887.39,1877,-4.43,8976.11,-0.000626623
2015/7/8,9225.91,9225.91,8946.75,8976.11,9239.05,9284.67,9455.16,9445.83,9516.83,9300.33,9083.82,-2679,29,38889,0.2426,0.388,-0.0483,-72.03,-61.65,-10.38,1433.87,979.84,951.31,1848,-29.6,8914.13,-0.029626515
2015/7/9,8861.28,8946.24,8750.92,8914.13,9115.41,9208.94,9435.91,9436.28,9555.38,9281.11,9006.83,-2687,20.2,38756,0.2449,0.3403,0.0541,-98.86,-69.09,-29.77,1303.06,1068.25,978.37,1829,-18.6,9033.92,-0.006904996
2015/7/13,8946.72,9041.88,8946.72,9033.92,9074.38,9169.55,9421.37,9428.94,9562.02,9267.68,8973.34,-2687,52.9,38724,0.3076,0.3294,0.2639,-108.17,-76.91,-31.26,1040.63,1107.61,997.81,1820,-9.54,9041.76,0.013438216
2015/7/14,9061.58,9124.76,9041.76,9041.76,9072.07,9150.99,9409.76,9422.97,9564.4,9254.67,8944.94,-2681,27.7,38723,0.3533,0.3374,0.3852,-110.36,-83.6,-26.77,1007.32,1141.96,1004.31,1815,-5.18,9054.2,0.00086784
2015/7/15,9063.54,9089.47,9005.1,9054.2,9065.74,9133.19,9398.07,9416.85,9566.19,9244.41,8922.63,-2675,9.29,38742,0.3911,0.3553,0.4628,-111.77,-89.23,-22.53,833.69,1123.71,995.02,1817,2.39,9042.21,0.001375838
2015/7/16,9062.76,9085.31,9021.82,9042.21,9061.5,9118.61,9386.76,9410.84,9569.39,9235.88,8902.37,-2672,13.3,38754,0.4177,0.3761,0.501,-111.82,-93.75,-18.07,779.2,992.78,986.31,1815,-1.92,9045.98,-0.001324247
2015/7/17,9060.92,9079.23,9018,9045.98,9058.01,9106.33,9375.75,9404.89,9571.92,9228.69,8885.45,-2668,5.84,38788,0.4433,0.3985,0.533,-110.63,-97.13,-13.51,766.06,885.38,976.82,1812,-3.43,8975,0.000416933
2015/7/20,9085,9124.88,8952.64,8975,9050.14,9093.24,9364.56,9398.77,9577.17,9216.52,8855.87,-2664,-8.9,38821,0.4239,0.407,0.4577,-111.67,-100.03,-11.63,826.29,842.51,975.06,1797,-14.7,9005.96,-0.007846579
2015/7/21,8997.56,9010.71,8940.38,9005.96,9029.64,9074.23,9352.23,9391.99,9566.7,9199.73,8832.75,-2664,-6.05,38873,0.4616,0.4252,0.5344,-112.49,-102.53,-9.97,727.73,786.59,964.28,1785,-12,8918.7,0.003449582
2015/7/22,8955.59,8968.39,8896.1,8918.7,8997.99,9048.86,9338.54,9384.43,9551.48,9176.11,8800.73,-2659,-19.3,38840,0.4573,0.4359,0.5001,-117.06,-105.43,-11.63,796.05,779.07,951.39,1782,-2.55,8791.12,-0.009689139
2015/7/23,8865.36,8895.88,8751.71,8791.12,8940.67,9008.34,9321.74,9375.2,9542.14,9145.8,8749.45,-2660,-3.69,38780,0.34,0.4039,0.2123,-128.72,-110.09,-18.63,1044.62,832.15,912.47,1758,-23.8,8767.86,-0.014304775
2015/7/24,8809.65,8811.76,8733.43,8767.86,8887.34,8966.95,9304,9365.38,9508.85,9110.37,8711.9,-2659,5073,38752,0.256,0.3546,0.0588,-139.36,-115.95,-23.42,777.18,834.37,859.88,1746,-12.3,8556.68,-0.002645852
2015/7/27,8733.24,8733.24,8553.09,8556.68,8806.25,8908.24,9282.36,9353.45,9497.61,9065.08,8632.55,-2660,-37.8,38718,0.1728,0.294,-0.0697,-159.7,-124.7,-35,974.89,864.09,853.3,1686,-60,8582.49,-0.024085695
2015/7/28,8566.42,8635.88,8532,8582.49,8730.56,8848.42,9259.31,9340.66,9505.2,9032.4,8559.6,-2655,-16.4,38672,0.1436,0.2439,-0.057,-175.14,-134.78,-40.36,1001.57,918.86,852.73,1655,-31.5,8563.48,0.003016357
2015/7/29,8587.7,8619.41,8516.23,8563.48,8677.61,8798.1,9236.76,9327.95,9489.25,8994.42,8499.59,-2649,-31.6,38648,0.1216,0.2031,-0.0414,-186.65,-145.16,-41.49,900.01,939.65,859.36,1645,-9.16,8651.49,-0.002214975
2015/7/30,8567.23,8697.18,8567.23,8651.49,8658.67,8765.86,9216.57,9316.26,9442.11,8958.23,8474.36,-2639,-24.5,38657,0.1551,0.1871,0.0912,-187.45,-153.62,-33.84,885.91,907.91,870.03,1636,-9.4,8665.34,0.010277364
2015/7/31,8670.92,8676.29,8591.37,8665.34,8656.11,8744.98,9198.02,9305.26,9381.61,8922.54,8463.47,-2634,-57.8,38668,0.2039,0.1927,0.2264,-185.33,-159.96,-25.37,869.48,926.37,880.37,1630,-6.46,8524.41,0.00160088
2015/8/3,8636.53,8636.53,8482.92,8524.41,8627.44,8713.18,9177.43,9293.11,9325.29,8880.85,8436.4,-2632,-77.7,38621,0.1644,0.1833,0.1267,-190.14,-166,-24.14,790.18,889.43,876.76,1621,-8.55,8510.86,-0.016263643
2015/8/4,8538.44,8590.3,8433.92,8510.86,8591.08,8677.76,9155.83,9280.3,9280.87,8843.59,8406.31,-2628,-61.2,38652,0.1651,0.1772,0.141,-194.17,-171.63,-22.54,1009.89,891.09,904.98,1576,-45.2,8542.27,-0.001589553
2015/8/5,8504.94,8563.01,8486.27,8542.27,8568.76,8649.83,9135.11,9267.8,9222.09,8808.2,8394.31,-2624,-37.5,38657,0.2057,0.1867,0.2436,-193.37,-175.98,-17.39,868.32,884.75,912.2,1564,-11.7,8449.56,0.003690579
2015/8/6,8564.55,8586.24,8404.67,8449.56,8546.26,8622.81,9114.33,9255.13,9216.17,8781.87,8347.57,-2621,-53.9,38628,0.1827,0.1854,0.1772,-195.4,-179.86,-15.54,908.66,889.3,898.61,1549,-15.5,8442.29,-0.010853087
2015/8/7,8409.01,8458.04,8368.4,8442.29,8503.99,8585.84,9091.55,9241.32,9212.1,8758.28,8304.46,-2617,-48.1,38619,0.1967,0.1891,0.2118,-198.33,-183.56,-14.78,761.54,867.72,897.04,1537,-11.2,8466.84,-0.0008604
2015/8/10,8410.63,8484.18,8374.08,8466.84,8480.63,8558.22,9069.99,9227.98,9182.18,8729.93,8277.67,-2612,-31.8,38606,0.2309,0.2031,0.2866,-196.76,-186.2,-10.56,791.59,868,878.71,1536,-1.18,8394.14,0.002907979
2015/8/11,8542.13,8586.22,8393.08,8394.14,8480.05,8543.79,9050.61,9215.59,9148.59,8697.54,8246.5,-2608,-60.9,38576,0.18,0.1954,0.1494,-193.77,-187.71,-6.05,1003.94,866.81,878.95,1536,-4354,8283.38,-0.008586438
2015/8/12,8365.15,8376.59,8235.95,8283.38,8425.13,8502.24,9026.5,9200.71,9113.28,8659,8204.73,-2612,-62.3,38488,0.1559,0.1822,0.1033,-200.95,-190.36,-10.59,967.32,886.61,885.68,1534,-1.41,8311.74,-0.013194919
2015/8/13,8284.96,8348.39,8271.69,8311.74,8384.82,8466.24,9002.82,9185.89,9064.95,8622.48,8180.01,-2613,-63.3,38474,0.167,0.1772,0.1467,-203,-192.89,-10.11,890.3,882.94,886.12,1531,-3.01,8305.64,0.003423723
2015/8/14,8315.14,8343.98,8283.35,8305.64,8360.55,8438.2,8980.17,9171.45,9003.2,8585.46,8167.73,-2611,-62.9,38452,0.1769,0.1771,0.1766,-202.4,-194.79,-7.61,738.99,878.43,873.07,1529,-2.51,8213.42,-0.000733902
2015/8/17,8307.9,8308.54,8213.42,8213.42,8327.31,8405.95,8956.58,9156.4,8954.86,8547.38,8139.91,-2608,-85.7,38431,0.1179,0.1574,0.0391,-205.39,-196.91,-8.48,702.76,860.66,864.33,1527,-2.35,8177.22,-0.011103298
2015/8/18,8237.08,8277.22,8166.77,8177.22,8289.73,8371.15,8932.25,9140.83,8886.1,8505.95,8125.8,-2610,-97.6,38430,0.0869,0.1339,-0.007,-208.4,-199.21,-9.19,756.23,811.12,838.97,1520,-6.57,8021.84,-0.004407421
2015/8/19,8182.81,8182.81,7987.57,8021.84,8224.41,8320.72,8904.76,9123.52,8847.46,8461.1,8074.75,-2615,-120,38369,0.077,0.1149,0.0012,-220.04,-203.37,-16.66,1018.7,821.4,854,1503,-17.3,8029.81,-0.019001568
2015/8/20,8008.68,8063.8,7951.72,8029.81,8154.1,8264.86,8875.54,9105.18,8821.65,8423.04,8024.42,-2614,-121,38312,0.0924,0.1074,0.0623,-229.42,-208.58,-20.83,885.88,820.51,851.73,1495,-7.57,7786.92,0.000993538
2015/8/21,7941.95,7941.95,7786.92,7786.92,8057.55,8192.05,8842.39,9084.67,8828.33,8373.99,7919.66,-2620,-140,38239,0.0616,0.0921,0.0005,-249.56,-216.78,-32.78,1036.63,880.04,879.23,1455,-39.8,7410.34,-0.030248536
2015/8/24,7719.63,7719.63,7203.07,7410.34,7876.09,8068.62,8798.81,9058.69,8926.86,8316.67,7706.49,-2626,-158,38173,0.0999,0.0947,0.1103,-293.59,-232.14,-61.45,1460.88,1031.66,946.16,1325,-131,7675.64,-0.048360584
2015/8/25,7427.36,7677.93,7368.47,7675.64,7763.18,7972.03,8757.45,9033.55,8928.72,8271.33,7613.94,-2620,-154,38215,0.2042,0.1312,0.3501,-311.69,-248.05,-63.64,1236.97,1127.81,969.47,1278,-47.1,7715.59,0.035801326
2015/8/26,7636.12,7762.45,7547.61,7715.59,7730.6,7916.28,8721.65,9010.93,8914.26,8228.94,7543.61,-2617,-177,38123,0.2858,0.1828,0.492,-315.47,-261.53,-53.94,1100.93,1144.26,982.83,1278,1238,7824.55,0.005204778
2015/8/27,7762.63,7856.4,7762.63,7824.55,7754.25,7895.42,8691.48,8990.94,8865.7,8187.59,7509.48,-2612,-195,38059,0.378,0.2478,0.6382,-304.33,-270.09,-34.24,1101.4,1187.36,1003.94,1271,-6.42,8019.18,0.014122057
2015/8/28,7923.77,8039.76,7923.77,8019.18,7828.37,7910.19,8668.04,8974.18,8800.01,8155.28,7510.55,-2612,-191,38101,0.5052,0.3336,0.8484,-277.5,-271.57,-5.92,1053.52,1190.74,1035.39,1262,-9.85,8174.92,0.024874274
2015/8/31,8026.62,8174.92,7961.77,8174.92,7913.77,7941.89,8648.91,8959.47,8760.13,8137.81,7515.49,-2616,-201,38097,0.6675,0.4449,1.1126,-243.65,-265.99,22.34,1016.47,1101.86,1066.76,1263,1.28,8017.56,0.019420938
2015/9/1,8117.5,8119.9,8002.18,8017.56,7963.94,7964.14,8629.74,8944.68,8713.06,8113.14,7513.22,-2619,-199,38043,0.7243,0.5381,1.0969,-220.92,-256.98,36.05,853.31,1025.12,1076.47,1268,5.07,8035.29,-0.019249118
2015/9/2,7970.4,8068.06,7907.31,8035.29,7974.38,7969.8,8608.94,8928.98,8654.99,8087.79,7520.59,-2619,-159,38044,0.7683,0.6148,1.0754,-202.82,-246.14,43.33,913.34,987.61,1065.93,1272,4.36,8095.95,0.002211396
2015/9/3,8071.37,8101.13,8007.48,8095.95,8005.92,7987.84,8591.24,8914.77,8612.61,8070.11,7527.62,-2613,-189,38079,0.8185,0.6827,1.09,-181.24,-233.16,51.92,871.63,941.65,1064.51,1268,-4.76,8000.6,0.007549199
2015/9/4,8087.62,8128.23,7990.86,8000.6,8021.22,7999.47,8573.55,8900.51,8563.41,8048.03,7532.65,-2618,-206,38041,0.8069,0.7241,0.9726,-165.87,-219.7,53.84,830.34,897.02,1043.88,1272,4.02,7986.56,-0.011777494
2015/9/7,7990.76,8053.2,7957.8,7986.56,8013.17,7999.04,8554.65,8885.57,8502.54,8024.01,7545.49,-2626,-196,38020,0.7712,0.7398,0.834,-154.65,-206.69,52.04,690.47,831.82,966.84,1279,7.84,8001.5,-0.001754868
2015/9/8,7993.1,8031.26,7978.78,8001.5,8009.17,7999.42,8536.5,8870.96,8451.76,8004.38,7557.01,-2630,-200,37988,0.7073,0.729,0.6639,-143.52,-194.06,50.54,668.16,794.79,909.96,1282,2.38,8286.92,0.001870643
2015/9/9,8097.22,8296.13,8097.22,8286.92,8070.9,8034.87,8525.29,8859.77,8452.38,8004.56,7556.74,-2621,-158,38202,0.7969,0.7516,0.8876,-114.14,-178.07,63.94,1188.65,849.85,918.73,1259,-22.6,8268.68,0.035670812
2015/9/10,8247.64,8274.82,8214.5,8268.68,8131.07,8074.24,8516.31,8849.72,8444.68,8002.41,7560.13,-2624,-161,38222,0.8411,0.7814,0.9604,-88.63,-160.18,71.56,859.26,847.38,894.51,1267,7.94,8305.82,-0.002201059
2015/9/11,8271.25,8313.18,8233.14,8305.82,8181,8111.8,8508.59,8840.31,8444.71,8002.42,7560.12,-2625,-165,38217,0.888,0.817,1.0301,-65.01,-141.15,76.14,806.62,842.63,869.82,1272,4.39,8307.29,0.004491648
2015/9/14,8332.57,8360.03,8259.31,8307.29,8225.6,8148.71,8502.23,8831.63,8460.13,8007.11,7554.09,-2628,-179,38230,0.8865,0.8402,0.9792,-44.26,-121.77,77.51,766.65,857.87,844.84,1273,1.63,8259.99,0.000176984
2015/9/15,8320.22,8327.95,8226.07,8259.99,8244.92,8173.23,8495.06,8822.57,8471.85,8011.25,7550.64,-2629,-177,38214,0.8414,0.8406,0.8432,-30.68,-103.55,72.87,692.67,862.77,828.78,1277,3.83,8333.29,-0.005693794
2015/9/16,8298.13,8342.36,8276.94,8333.29,8267.51,8198.58,8489.08,8814.14,8508.39,8026.82,7545.25,-2636,-189,38254,0.8721,0.8511,0.9142,-15.47,-85.94,70.47,813.37,787.71,818.78,1280,3.41,8445.5,0.008874103
2015/9/17,8377.31,8467.15,8377.31,8445.5,8317.28,8238.26,8486.71,8807.57,8562.62,8047.6,7532.59,-2637,-164,38373,0.9006,0.8676,0.9666,5.59,-67.63,73.22,989.56,813.77,830.57,1268,-12.5,8462.14,0.01346527
2015/9/18,8427.52,8488.53,8399.71,8462.14,8359.68,8275.76,8485.33,8801.57,8611.89,8081.37,7550.84,-2643,-181,38406,0.9165,0.8839,0.9816,23.57,-49.39,72.96,952.76,843,842.82,1274,5.99,8307.04,0.00197028
2015/9/21,8404.5,8404.5,8285.43,8307.04,8356.57,8289.32,8480.9,8794.11,8566.14,8126.2,7686.26,-2650,-207,38296,0.7897,0.8525,0.6641,27.24,-34.06,61.3,777.89,845.25,851.56,1286,12.3,8365.92,-0.018328697
2015/9/22,8331.44,8365.92,8325.78,8365.92,8353.47,8299.86,8476.52,8786.73,8560.3,8160.71,7761.13,-2654,-192,38304,0.7107,0.8052,0.5216,32.19,-20.81,53,704.39,847.59,855.18,1285,-7967,8193.42,0.007087964
2015/9/23,8310.82,8310.82,8186.22,8193.42,8319.09,8290.85,8469.11,8777.86,8528.08,8184.61,7841.13,-2657,-217,38147,0.4817,0.6974,0.0504,24.94,-11.66,36.6,811.19,847.16,817.44,1299,14,8123.1,-0.02061937
2015/9/24,8224.23,8257.14,8101.9,8123.1,8271.59,8270.08,8459.51,8767.92,8502.7,8199.53,7896.36,-2661,-232,38074,0.3394,0.5781,-0.1379,13.42,-6.65,20.06,826.64,814.57,814.17,1301,1.61,8132.35,-0.008582497
2015/9/25,8131.49,8152.5,8061.87,8132.35,8220.91,8242.71,8448.37,8757.21,8498.76,8205.19,7911.63,-2662,-232,38038,0.2813,0.4792,-0.1143,1.72,-4.97,6.69,715.49,767.12,805.06,1305,3.7,8181.24,0.001138728
2015/9/30,8097.15,8181.24,8059.68,8181.24,8190.55,8222.18,8437.92,8746.84,8498.96,8205.51,7912.06,-2664,-234,38035,0.282,0.4135,0.0192,-4.98,-4.98,-0.01,1056.83,822.91,834.08,1308,3.59,8295.94,0.006011792
2015/10/1,8194.3,8317.79,8170.78,8295.94,8208.6,8226.28,8431.59,8738.54,8502.11,8219.43,7936.75,-2666,-220,38067,0.3717,0.3995,0.316,-0.66,-4.11,3.45,896.12,861.25,854.42,1308,-7868,8305.03,0.01401988
2015/10/2,8290.43,8320.66,8253.75,8305.03,8236.56,8238.31,8427.03,8731.16,8504.69,8232.91,7961.13,-2664,-218,38057,0.4385,0.4125,0.4904,4.8,-2.33,7.13,742.87,847.59,847.37,1309,1.53,8352.36,0.001095717
2015/10/5,8342.99,8364.59,8316.83,8352.36,8272.43,8257.56,8424.31,8724.77,8514.64,8245.73,7976.83,-2659,-209,38028,0.5753,0.4668,0.7922,13.05,0.75,12.3,842.83,850.83,832.7,1321,11.6,8394.1,0.005698956
2015/10/6,8409.31,8482.83,8390.89,8394.1,8321.38,8286.97,8424.15,8719.72,8516.69,8265.41,8014.12,-2653,-213,38053,0.6469,0.5268,0.8872,24.86,5.57,19.29,1010.97,909.92,838.52,1320,-1.03,8495.23,0.00499739
2015/10/7,8398.53,8495.23,8385.04,8495.23,8362.09,8315.43,8424.78,8715.15,8526.57,8290.84,8055.11,-2650,-204,38109,0.7646,0.6061,1.0817,38,12.06,25.95,941.05,886.77,854.84,1326,6.49,8445.96,0.012047748
2015/10/8,8528.46,8544.93,8434.5,8445.96,8404.22,8346.89,8426.87,8711.41,8517.18,8313.07,8108.95,-2657,-230,38124,0.7751,0.6624,1.0004,47.87,19.22,28.65,975.24,902.59,881.92,1330,4.05,8573.72,-0.005799725
2015/10/12,8478.34,8578.22,8478.34,8573.72,8445.2,8379.67,8430.16,8708.36,8560.41,8327.41,8094.4,-2653,-214,38220,0.8472,0.724,1.0935,61.7,27.71,33.98,1031.01,960.22,903.9,1329,-1.22,8567.92,0.015126759
2015/10/13,8571.57,8574.11,8518.41,8567.92,8482.8,8412.09,8434.35,8705.88,8595.89,8342.37,8088.84,-2650,-228,38244,0.8915,0.7798,1.1148,72.31,36.63,35.68,901.34,971.92,911.37,1342,13.2,8522.51,-0.000676486
2015/10/14,8545.14,8553.87,8515.53,8522.51,8499.95,8434.3,8437.63,8703.04,8617.83,8353.2,8088.57,-2648,-228,38227,0.8821,0.8139,1.0184,77.53,44.81,32.71,878.26,945.38,927.65,1351,8.7,8601.52,-0.005300003
2015/10/15,8573.38,8652.47,8573.38,8601.52,8533.36,8464.46,8442.96,8701.34,8652.65,8367.91,8083.18,-2645,-232,38339,0.8788,0.8355,0.9653,87,53.25,33.75,951.89,947.55,917.16,1351,5387,8604.95,0.009270743
2015/10/16,8596.43,8627.83,8574.64,8604.95,8555.9,8489.28,8448.14,8699.68,8683.14,8385.16,8087.18,-2644,-233,38387,0.872,0.8477,0.9206,93.11,61.22,31.89,967.18,945.93,924.26,1354,2.67,8631.5,0.000398767
2015/10/19,8628.79,8670.32,8603.08,8631.5,8581.74,8515.49,8454.21,8698.58,8715.51,8400.07,8084.64,-2643,-234,38446,0.8693,0.8549,0.8981,99.3,68.84,30.46,812.32,902.2,931.21,1357,3.25,8653.6,0.003085433
2015/10/20,8651.08,8663.12,8618.48,8653.6,8603.35,8539.32,8460.52,8697.72,8744.41,8410.48,8076.55,-2648,-247,38497,0.8933,0.8677,0.9446,104.07,75.88,28.18,826.85,887.3,929.61,1369,11.8,8609.23,0.002560389
2015/10/21,8668.08,8690.39,8591.42,8609.23,8615.49,8557.59,8466.4,8696.77,8762.3,8417.83,8073.36,-2651,-225,38537,0.8232,0.8529,0.7638,104.85,81.68,23.17,896.8,891.01,918.19,1369,2630,8608.46,-0.005127346
2015/10/22,8600.4,8631.17,8594.21,8608.46,8613.18,8566.86,8471.06,8695.31,8782.99,8432.9,8082.81,-2651,-231,38560,0.7533,0.8197,0.6206,103.11,85.96,17.15,763.16,853.26,900.4,1377,7.62,8673.81,-8.94389E-05
2015/10/23,8671.52,8740.08,8662.03,8673.81,8637.74,8588.67,8478.13,8695.17,8812.06,8448.3,8084.53,-2645,-230,38660,0.7372,0.7922,0.6272,106.71,90.11,16.6,940.04,847.83,896.88,1376,-1.29,8745.36,0.007591369
2015/10/26,8706.81,8757.14,8706.81,8745.36,8668.17,8614.19,8486.36,8695.73,8841.87,8475.89,8109.92,-2641,-225,38773,0.8085,0.7976,0.8303,112.4,94.57,17.83,852.22,855.82,879.01,1374,-1.89,8701.32,0.00824897
2015/10/27,8724,8733.53,8662.77,8701.32,8680.58,8630.78,8493.54,8695.89,8845.19,8504.81,8164.42,-2646,-254,38771,0.7711,0.7888,0.7357,112.47,98.15,14.32,891.39,868.72,878.01,1390,16.4,8665.99,-0.005035813
2015/10/28,8679.24,8714.01,8632.38,8665.99,8678.02,8638.44,8499.42,8695.51,8832.27,8531.49,8230.71,-2643,-251,38758,0.6809,0.7528,0.5371,108.83,100.29,8.55,805.13,850.39,870.7,1396,5.39,8571.08,-0.004060303
2015/10/29,8682.58,8704.59,8568.13,8571.08,8662.55,8637.19,8503.75,8694.45,8805.39,8550.98,8296.57,-2644,-275,38702,0.4591,0.6549,0.0676,99.49,100.13,-0.63,860.8,869.92,861.59,1404,8.32,8554.31,-0.010952009
2015/10/30,8578.25,8586.9,8503.69,8554.31,8626.96,8622.39,8505.46,8692.16,8789.85,8563.9,8337.95,-2649,-273,38698,0.3727,0.5608,-0.0037,86.74,97.45,-10.71,871.41,856.19,852.01,1407,2.92,8614.77,-0.00195658
2015/11/2,8571.53,8614.77,8524.01,8614.77,8611.73,8614.92,8507.95,8690.33,8772.28,8579.39,8386.49,-2653,-266,38737,0.3945,0.5054,0.1728,79.13,93.79,-14.65,787.63,843.27,849.54,1408,1.05,8713.19,0.007067782
2015/11/3,8643.21,8728.06,8643.21,8713.19,8635.13,8627.1,8513.65,8690.19,8768.24,8597.43,8426.61,-2655,-273,38843,0.5386,0.5165,0.5828,80.83,91.2,-10.36,976.1,860.21,864.47,1404,-3.61,8857.02,0.011424565
2015/11/4,8759.94,8864.17,8754.18,8857.02,8693.03,8660.14,8523.33,8692.15,8800.14,8620.57,8441,-2645,-263,39061,0.6858,0.5729,0.9115,91.91,91.34,0.57,1284.36,956.06,903.22,1400,-4.2,8850.18,0.016507158
2015/11/5,8858.73,8871.87,8828.04,8850.18,8746.09,8695.06,8534.11,8694.8,8834.25,8638.32,8442.39,-2644,-191,39106,0.7709,0.6389,1.0348,100.89,93.25,7.64,1070.32,997.96,933.94,1394,-6.22,8693.57,-0.000772269
2015/11/6,8857.61,8857.61,8671.89,8693.57,8754.11,8708.72,8541.85,8696.04,8826.72,8650.7,8474.68,-2654,-206,38959,0.6858,0.6545,0.7484,97.13,94.03,3.11,1142.76,1052.23,954.21,1420,25.7,8642.48,-0.017695685
2015/11/9,8702.67,8746.28,8623.7,8642.48,8729,8703.27,8546.34,8695.76,8826.66,8654.14,8481.61,-2667,-194,38931,0.5829,0.6306,0.4873,87.87,92.79,-4.93,956.45,1086,964.63,1420,2528,8536.9,-0.005876757
2015/11/10,8614.55,8614.55,8529.54,8536.9,8677.3,8679.75,8547.24,8693.74,8828.71,8652.59,8476.47,-2672,-203,38813,0.4186,0.56,0.136,70.89,88.41,-17.53,865.49,1063.87,962.04,1431,10.9,8415.01,-0.012216401
2015/11/11,8543.63,8557.69,8415.01,8415.01,8612.48,8643.95,8545.13,8690.26,8844.21,8647.21,8450.22,-2677,-241,38689,0.2791,0.4664,-0.0954,48.49,80.43,-31.93,979.94,1002.99,979.52,1437,5.86,8428.09,-0.014278017
2015/11/12,8426.76,8467.31,8374.07,8428.09,8549.67,8603.97,8541.16,8685.86,8856.92,8638.54,8420.16,-2684,-265,38624,0.2222,0.385,-0.1032,28.3,70,-41.7,830.28,954.98,976.47,1437,5949,8329.5,0.001554365
2015/11/13,8402.11,8453.04,8329.5,8329.5,8492.63,8562.98,8535.83,8680.78,8881.3,8624.77,8368.24,-2685,-268,38508,0.1482,0.306,-0.1676,7.05,57.41,-50.36,781.55,882.74,967.49,1441,3.96,8295.4,-0.011697787
2015/11/16,8278.12,8312.06,8217.34,8295.4,8420.33,8510.75,8527.3,8674.08,8901.84,8607.96,8314.08,-2687,-268,38414,0.1385,0.2502,-0.0848,-16.08,42.71,-58.8,815.44,854.54,970.27,1441,2259,8419.42,-0.004093883
2015/11/17,8369.14,8471.89,8369.14,8419.42,8416.02,8491.96,8523.37,8669.67,8900.41,8596.25,8292.1,-2685,-262,38427,0.1953,0.2319,0.122,-22.86,29.6,-52.46,864.33,854.31,959.09,1438,-3.09,8340.47,0.014950454
2015/11/18,8432.25,8455.14,8326.72,8340.47,8406.89,8473.18,8518.95,8665.03,8906.61,8582.82,8259.03,-2686,-284,38355,0.1943,0.2194,0.1441,-32.25,17.23,-49.48,837.75,825.87,914.43,1450,11.8,8477.2,-0.00937713
2015/11/19,8382.09,8477.2,8357.2,8477.2,8412.4,8464.13,8515.82,8661.03,8903.01,8576.25,8249.5,-2687,-288,38383,0.2933,0.244,0.3919,-32.73,7.24,-39.97,859.6,831.73,893.36,1454,3.62,8465.45,0.016393561
2015/11/20,8472.65,8484.06,8434.33,8465.45,8429.64,8464.13,8514.13,8657.78,8892.77,8565.84,8238.9,-2688,-284,38395,0.4037,0.2972,0.6167,-31.53,-0.52,-31.01,763.13,828.05,855.39,1456,2.74,8485.73,-0.001386071
2015/11/23,8480.59,8503.08,8450.01,8485.73,8446.38,8466.99,8513,8654.84,8870.74,8552.85,8234.97,-2691,-283,38424,0.532,0.3755,0.845,-28.73,-6.16,-22.57,706.1,806.18,830.36,1458,1.94,8400.14,0.00239562
2015/11/24,8472.24,8497.83,8397.44,8400.14,8444.89,8462.43,8510.67,8651.32,8854.65,8537.8,8220.94,-2694,-308,38413,0.5679,0.4396,0.8245,-30.77,-11.08,-19.69,816.92,796.7,825.5,1462,3.77,8386.13,-0.010086345
2015/11/25,8407.54,8426.62,8352.17,8386.13,8427.63,8449.83,8506.82,8647.05,8841.49,8523.8,8206.11,-2697,-309,38396,0.5755,0.4849,0.7567,-34.9,-15.84,-19.06,764.11,781.97,803.92,1466,3.61,8484.9,-0.001667829
2015/11/26,8411.16,8510.7,8411.16,8484.9,8436.58,8450.67,8505.1,8643.87,8836.84,8519.49,8202.15,-2699,-299,38492,0.6877,0.5525,0.958,-30.95,-18.87,-12.08,801.24,770.3,801.02,1461,-4.92,8398.4,0.011777781
2015/11/27,8493.18,8505.08,8397.49,8398.4,8440.57,8450.28,8503.25,8640.64,8832.88,8511.7,8190.52,-2703,-324,38459,0.5883,0.5645,0.6361,-31.34,-21.36,-9.98,667.42,751.16,789.6,1467,5.93,8320.61,-0.010194581
