time,open,high,low,close,EMA5,EMA10,EMA60,EMA120,UB2.00,BBandMA20,LB2.00,trust_buy,trust,keyman,foreign_buy,foreign,dealer_buy,dealer,volumn,MA5,MA10,financing,financing_error,tomorrow,percentage
2016/12/9,9383.07,9399.25,9366.86,9392.68,9307.14,9256.06,9153.83,9039.54,9416.03,9152.69,8889.35,0,-2953,15809,81,41315,11,-1114,780.69,741.69,778.25,1300,-3,9349.94,0.001793969
2016/12/12,9402.05,9430.34,9336.45,9349.94,9331.33,9278.54,9161.24,9045.16,9430.92,9173.17,8915.41,-2,-2955,15806,1,41316,-9,-1123,741.76,762.86,779.84,1299,-1,9382.14,-0.004550352
2016/12/13,9361.97,9382.14,9342.56,9382.14,9343.28,9294.66,9167.99,9050.49,9443.53,9195.72,8947.91,0,-2955,15844,34,41350,0,-1123,701.98,760.4,774.32,1302,3,9368.52,0.003443872
2016/12/14,9395.6,9413.13,9353.25,9368.52,9356.4,9310.65,9175.03,9055.98,9450.19,9216.04,8981.89,4,-2951,15849,7,41357,-7,-1130,674.8,761.91,734.15,1306,4,9360.35,-0.001451694
2016/12/15,9337.21,9370.51,9309.79,9360.35,9352.42,9316.8,9180.59,9060.75,9453.18,9234.29,9015.41,-1,-2952,15835,15,41372,-18,-1148,719.04,723.65,730.9,1313,7,9326.78,-0.000872069
2016/12/16,9352.27,9379.75,9326.78,9326.78,9350.41,9322.18,9186.02,9065.47,9446.25,9250.19,9054.13,3,-2949,15813,-15,41357,-11,-1159,804.06,728.33,735.01,1318,5,9239.32,-0.003586404
2016/12/19,9316.06,9317.03,9237.98,9239.32,9326.14,9314.07,9189.02,9068.97,9431.35,9260.1,9088.85,-5,-2954,15774,-20,41337,-8,-1167,580.91,696.16,729.51,1319,1,9242.41,-0.009377298
2016/12/20,9229.74,9258.69,9199.84,9242.41,9294.98,9299.27,9190.46,9071.68,9426.98,9265.55,9104.12,-4,-2958,15740,-19,41318,0,-1167,603.43,676.45,718.43,1322,3,9204.26,0.00033444
2016/12/21,9234.94,9263.5,9204.26,9204.26,9272.24,9286.09,9191.64,9074.24,9425.85,9266.86,9107.86,3,-2955,15711,-55,41263,14,-1153,593.32,660.15,711.03,1327,5,9118.75,-0.004127711
2016/12/22,9204.29,9209.72,9118.75,9118.75,9235.78,9263.68,9190.7,9075.71,9429.57,9265.19,9100.8,-2,-2957,15656,-73,41190,-3,-1156,582.86,632.92,678.28,1327,0,9078.64,-0.009290263
2016/12/23,9112.33,9128.83,9078.64,9078.64,9190.39,9233.85,9187.72,9076.1,9439.11,9261.17,9083.22,-4,-2961,15596,-65,41125,-1,-1157,533.72,578.85,653.59,1330,3,9110.54,-0.004398629
2016/12/26,9088.99,9127.74,9083.28,9110.54,9161.14,9210,9184.93,9076.54,9444.72,9255.58,9066.44,-4,-2965,15578,-11,41114,-2,-1159,323.03,527.27,611.71,1330,0,9109.27,0.003513742
2016/12/27,9120.88,9132.05,9100.83,9109.27,9146.01,9192.86,9182.66,9077.19,9449.39,9251.43,9053.47,2,-2963,15570,-7,41107,2,-1157,337.29,474.04,575.24,1329,-1,9201.4,-0.000139399
2016/12/28,9120.9,9203.56,9120.9,9201.4,9151.24,9187.19,9181.97,9078.59,9448.58,9249.46,9050.34,2,-2961,15592,35,41142,-3,-1160,477.88,450.95,555.55,1326,-3,9153.09,0.010113873
2016/12/29,9172.39,9196.02,9149.16,9153.09,9156.71,9183.64,9181.5,9080.06,9447.28,9243.94,9040.6,-1,-2962,15568,-17,41125,1,-1159,527.66,439.91,536.41,1330,4,9253.5,-0.005250288
2016/12/30,9186.3,9259.09,9186.3,9253.5,9178.24,9190.49,9182.81,9082.39,9448.96,9247.14,9045.32,4,-2958,15608,69,41194,-8,-1167,574.41,448.05,513.45,1323,-7,9272.88,0.010970066
2017/1/3,9252.56,9273.65,9235.95,9272.88,9205.08,9202.9,9185.3,9085.31,9450.84,9252.75,9054.66,-2,-2960,15626,-1,41193,11,-1156,461.14,475.67,501.47,1323,0,9286.96,0.002094343
2017/1/4,9279.52,9299.62,9266.03,9286.96,9231.07,9217.47,9188.5,9088.58,9453.21,9254.56,9055.91,3,-2957,15639,0,41193,3,-1153,572.99,522.81,498.43,1321,-2,9358.14,0.001518406
2017/1/5,9282.56,9358.42,9282.45,9358.14,9260.84,9236.18,9192.83,9092.41,9462.99,9259.27,9055.55,4,-2953,15680,29,41222,8,-1145,775.71,582.38,516.67,1320,-1,9372.22,0.00766451
2017/1/6,9371.41,9381.11,9351.25,9372.22,9296.89,9260.33,9198.6,9096.98,9462.4,9259.09,9055.78,7,-2946,15705,26,41248,-3,-1148,709.13,618.67,529.29,1322,2,9342.42,0.001504572
2017/1/9,9376.48,9404.9,9328.19,9342.42,9318.93,9279,9203.99,9101.38,9454.38,9256.58,9058.77,-1,-2947,15721,10,41258,-5,-1153,647.09,633.21,540.63,1319,-3,9349.64,-0.00317961
2017/1/10,9344.19,9353.6,9319.45,9349.64,9326.53,9290.4,9208.51,9105.35,9454.34,9256.56,9058.78,0,-2947,15745,33,41291,-14,-1167,605.98,662.18,568.93,1317,-2,9345.74,0.000772819
2017/1/11,9370.17,9384,9333.49,9345.74,9337.13,9302.76,9213.42,9109.53,9448.49,9254.74,9060.99,-4,-2951,15772,36,41327,-7,-1174,739.41,695.47,609.14,1315,-2,9410.18,-0.000417128
2017/1/12,9356.12,9430.58,9356.12,9410.18,9354.17,9318.3,9219.15,9114.14,9456.24,9256.82,9057.41,0,-2951,15852,104,41431,-12,-1186,778.44,696.01,639.2,1312,-3,9378.83,0.00689512
2017/1/13,9373.7,9387.68,9352.08,9378.83,9360.47,9328.26,9224.2,9118.42,9459.23,9257.75,9056.26,0,-2951,15860,11,41442,-1,-1187,729.1,700,659.34,1314,2,9292.33,-0.003331498
2017/1/16,9356.54,9359.01,9281.21,9292.33,9347.74,9327.17,9227.41,9121.79,9455.7,9256.03,9056.35,2,-2949,15821,-59,41383,-5,-1192,583.55,687.29,660.25,1313,-1,9354.53,-0.009222899
2017/1/17,9301.96,9354.53,9294.68,9354.53,9340.63,9327.04,9230.66,9125.17,9465.8,9261.79,9057.77,-2,-2951,15859,34,41417,1,-1191,588.79,683.86,673.02,1310,-3,9341.97,0.006693693
2017/1/18,9344.74,9350.95,9322.44,9341.97,9340.43,9329.4,9234.25,9128.72,9473.49,9266.76,9060.04,1,-2950,15888,20,41437,-2,-1193,776.78,691.33,693.4,1312,2,9318.12,-0.001342665
2017/1/19,9324.83,9337.64,9287.54,9318.12,9332.63,9327.15,9236.96,9131.83,9478.25,9272.46,9066.66,6,-2944,15873,-30,41407,-4,-1197,816.78,699,697.5,1313,1,9331.46,-0.002552995
2017/1/20,9326.8,9350.07,9317.62,9331.46,9332.25,9327.94,9240.06,9135.13,9477.69,9283.09,9088.49,8,-2936,15883,22,41429,-4,-1201,727.33,698.65,699.32,1307,-6,9424.05,0.001431619
2017/1/23,9363.66,9427.46,9363.66,9424.05,9353.07,9340.08,9245.13,9139.42,9480.06,9300.36,9120.67,6,-2930,15954,102,41531,-4,-1205,784.43,738.82,713.06,1301,-6,9447.95,0.009922349
2017/1/24,9423.05,9468.34,9416.06,9447.95,9381.66,9358.04,9251.48,9144.37,9485.46,9317.23,9149.01,2,-2928,16037,123,41654,-10,-1215,903.56,801.77,742.82,1284,-17,9428.97,0.002536065
2017/2/2,9502.25,9521.34,9413.77,9428.97,9409.97,9377.77,9258.53,9149.7,9478.57,9333.22,9187.87,3,-2925,16059,6,41660,11,-1204,1479.31,942.28,816.8,1292,8,9455.56,-0.002008901
2017/2/3,9450.06,9478.01,9423.93,9455.56,9423.94,9391.25,9264.87,9154.69,9487.34,9345.93,9204.51,-1,-2926,16026,-53,41607,4,-1200,1023.36,983.6,841.3,1304,12,9538.01,0.002820032
2017/2/6,9467.67,9548.68,9467.67,9538.01,9451.13,9412.02,9272.76,9160.49,9501.04,9365.17,9229.31,2,-2924,16054,21,41628,13,-1187,1023.53,1042.83,870.74,1318,14,9554.56,0.008719737
2017/2/7,9527.42,9555.8,9512.56,9554.56,9479.95,9434.85,9281.45,9166.73,9529.33,9380.23,9231.12,-4,-2928,16097,33,41661,-5,-1192,957.1,1077.37,908.09,1320,2,9543.25,0.001735163
2017/2/8,9540.77,9564.07,9505.79,9543.25,9499.46,9453.69,9289.87,9172.87,9550.31,9393.74,9237.18,1,-2927,16093,-61,41600,-4,-1196,1107.29,1118.12,959.95,1333,13,9590.18,-0.001183728
2017/2/9,9555.52,9600.09,9540.51,9590.18,9523.5,9475.13,9299.11,9179.46,9579.28,9408.91,9238.53,4,-2923,16166,41,41641,7,-1189,1062.37,1034.73,988.5,1337,4,9665.59,0.004917612
2017/2/10,9612.67,9688.15,9612.67,9665.59,9563.92,9505.97,9310.44,9187.15,9626.13,9424.28,9222.42,5,-2918,16247,56,41697,11,-1178,1368.12,1103.68,1043.64,1341,4,9710.32,0.007863252
2017/2/13,9690.39,9711.43,9681.1,9710.32,9608.72,9540.94,9323.16,9195.6,9676.61,9441.18,9205.76,1,-2917,16311,45,41742,9,-1169,1011.78,1101.33,1072.08,1345,4,9718.78,0.004627757
2017/2/14,9726.74,9760.01,9698.29,9718.78,9647.8,9574.58,9336.37,9204.37,9719.75,9460,9200.25,0,-2917,16366,56,41798,-1,-1170,1137.24,1137.36,1107.36,1344,-1,9799.76,0.000871238
2017/2/15,9724.13,9813.98,9723.04,9799.76,9686.94,9609.24,9350.43,9213.64,9775.93,9482.51,9189.09,0,-2917,16490,130,41928,2,-1168,1179.18,1151.74,1134.93,1356,12,9771.25,0.008332322
2017/2/16,9826.89,9869.59,9753.16,9771.25,9726.37,9644.88,9365.34,9223.42,9815.58,9503.78,9191.99,-3,-2920,16502,33,41961,-8,-1176,1083.03,1155.87,1095.3,1367,11,9759.76,-0.002909255
2017/2/17,9779.16,9791.59,9754.54,9759.76,9741.33,9667.86,9378.65,9232.47,9848.9,9521.26,9193.62,-11,-2931,16531,16,41977,9,-1167,951.79,1072.6,1088.14,1374,7,9779.92,-0.001175899
2017/2/18,9771.21,9791.35,9770.75,9779.92,9753.66,9687.94,9391.75,9241.49,9880.52,9541.32,9202.11,-1,-2932,16537,10,41987,4,-1163,619.81,994.21,1047.77,1383,9,9753.2,0.002065625
2017/2/20,9795.81,9817.14,9743.36,9753.2,9761.56,9704.2,9404.39,9250.35,9895.3,9564.36,9233.42,-5,-2937,16561,22,42009,-2,-1165,978.18,962.4,1049.88,1381,-2,9763.93,-0.002732129
2017/2/21,9761.27,9775.49,9721.36,9763.93,9759.55,9713.53,9415.91,9258.7,9911.94,9584.83,9257.72,-3,-2940,16580,77,42086,0,-1165,900.64,906.69,1029.21,1382,1,9778.78,0.001100152
2017/2/22,9786.25,9820.07,9770.1,9778.78,9769.3,9727.21,9428.13,9267.46,9924.19,9606.67,9289.15,-2,-2942,16598,28,42114,11,-1154,1012.75,892.63,1024.25,1386,4,9769.31,0.001520904
2017/2/23,9774.08,9810.56,9748.94,9769.31,9771.44,9736.03,9439.53,9275.86,9924.91,9629.23,9333.55,-4,-2946,16601,49,42163,-2,-1156,1010.66,904.41,988.51,1387,1,9750.47,-0.000968423
2017/2/24,9757.67,9784.39,9740.18,9750.47,9767.02,9740.06,9449.98,9283.84,9916.4,9650.18,9383.96,-3,-2949,16588,-16,42147,3,-1153,926.53,965.75,979.98,1395,8,9674.78,-0.001928488
2017/3/1,9751.12,9758.78,9674.78,9674.78,9749.63,9735.48,9458.66,9290.96,9907.95,9662.72,9417.48,-1,-2950,16549,-39,42108,-2,-1155,999.16,969.95,966.17,1398,3,9691.8,-0.007762703
2017/3/2,9727.6,9774.6,9646.34,9691.8,9736.45,9730.86,9466.9,9297.89,9899.61,9674.91,9450.21,-4,-2954,16530,27,42135,-1,-1156,1041.6,998.14,952.41,1402,4,9648.21,0.001759213
2017/3/3,9672.26,9679.82,9633.88,9648.21,9710.48,9717.71,9473.19,9303.85,9880.95,9685.87,9490.8,-5,-2959,16480,-50,42085,-4,-1160,854.67,966.52,929.58,1409,7,9682.63,-0.004497617
2017/3/6,9647,9688.5,9647,9682.63,9695.75,9708.36,9479.52,9309.84,9861.34,9697.22,9533.11,-3,-2962,16468,-12,42073,8,-1152,688.45,902.08,903.24,1412,3,9738.07,0.003567501
2017/3/7,9690.26,9738.07,9690.2,9738.07,9701.88,9709.41,9487.21,9316.52,9854.86,9707.23,9559.59,5,-2957,16491,14,42087,7,-1145,717.72,860.32,913.03,1414,2,9753.45,0.005725717
2017/3/8,9744.26,9773.49,9712.5,9753.45,9716.56,9716.05,9495.69,9323.62,9848.19,9717.17,9586.15,2,-2955,16508,12,42099,2,-1143,825.8,825.65,897.8,1418,4,9658.61,0.001579368
2017/3/9,9740.05,9743.78,9650.32,9658.61,9710.44,9712.81,9502.33,9329.81,9830.97,9722.94,9614.91,-5,-2960,16427,-106,41993,-7,-1150,903.58,798.04,898.09,1421,3,9627.89,-0.009723739
2017/3/10,9653.79,9656.65,9562.75,9627.89,9682.05,9696.89,9506.36,9334.69,9824.51,9724.83,9625.14,-4,-2964,16385,-50,41943,1,-1149,897.69,806.65,886.59,1420,-1,9697.34,-0.003180582
2017/3/13,9656.56,9697.34,9656.56,9697.34,9680.35,9693.26,9511.96,9340.35,9823.24,9726.41,9629.58,2,-2962,16422,57,42000,0,-1149,829.08,834.77,868.43,1415,-5,9744.21,0.007213419
2017/3/14,9720.53,9767.66,9720.53,9744.21,9699.64,9701.44,9519.38,9346.93,9824.94,9728.11,9631.28,-2,-2964,16502,86,42086,-1,-1150,922.52,875.73,868.03,1416,1,9740.31,0.004833284
2017/3/15,9741.29,9749.01,9714.58,9740.31,9711.86,9707.78,9526.49,9353.36,9826.06,9729.18,9632.31,-2,-2966,16507,-2,42084,-2,-1152,725.65,855.7,840.68,1420,4,9837.83,-0.000400238
2017/3/16,9768.85,9842.17,9768.85,9837.83,9742.72,9725.35,9535.6,9360.82,9834.69,9731.09,9627.48,5,-2961,16616,125,42209,3,-1149,955.51,866.09,832.07,1417,-3,9908.69,0.010012002
2017/3/17,9845.59,9908.69,9835.51,9908.69,9786.68,9752.49,9546.72,9369.31,9866.53,9737.96,9609.39,1,-2960,16728,136,42345,-1,-1150,1095.55,905.66,856.15,1419,2,9912.97,0.007202808
2017/3/20,9905.81,9916.18,9869.35,9912.97,9824.82,9779.51,9558.33,9378.1,9895.04,9745.62,9596.2,1,-2959,16749,28,42373,5,-1145,845.01,908.85,871.81,1424,5,9972.49,0.000431944
2017/3/21,9923.18,9976.61,9918.39,9972.49,9865.77,9810.08,9571.1,9387.52,9934.18,9755.25,9576.32,-1,-2960,16859,160,42533,-5,-1150,1003.1,924.96,900.35,1421,-3,9922.66,0.006004255
2017/3/22,9911.96,9922.66,9843.07,9922.66,9877.21,9826.45,9581.89,9395.99,9956.94,9763.72,9570.51,-6,-2966,16852,8,42541,-11,-1161,974.49,974.73,915.22,1430,9,9930.74,-0.004996746
2017/3/23,9921.97,9945.24,9897.45,9930.74,9892.75,9844.16,9593.1,9404.71,9978.54,9772.06,9565.58,-3,-2969,16877,38,42579,0,-1161,1023.16,988.26,927.17,1439,9,9902.98,0.000814298
2017/3/24,9914.12,9932.68,9892.31,9902.98,9898.68,9856.22,9603.51,9413.07,9992.51,9778.27,9564.03,-3,-2972,16881,20,42599,-13,-1174,892.95,947.74,926.7,1441,2,9876.77,-0.002795361
2017/3/27,9907.6,9917.85,9859.53,9876.77,9895.93,9862.44,9612.91,9420.96,10002.06,9783.65,9565.23,-5,-2977,16915,95,42694,-19,-1193,884.38,955.62,932.23,1432,-9,9876.45,-0.002646678
2017/3/28,9909.99,9924.14,9799.28,9876.45,9889.78,9865.17,9621.59,9428.51,10011.42,9789.94,9568.47,-8,-2985,16951,122,42816,-20,-1213,1046.79,964.35,944.66,1423,-9,9856.25,-3.23993E-05
2017/3/29,9887,9906.76,9831.63,9856.25,9883.32,9866.13,9629.74,9435.81,10015.69,9799.02,9582.34,3,-2982,16961,27,42843,13,-1200,887.48,946.95,960.84,1429,6,9848.15,-0.002045269
2017/3/30,9869.28,9878.62,9836.33,9848.15,9874.91,9864.67,9637.23,9442.79,10018.7,9806.84,9594.97,1,-2981,16951,22,42865,-2,-1202,917.51,925.82,957.04,1434,5,9811.52,-0.000821814
2017/3/31,9846.38,9869.65,9811.52,9811.52,9861.53,9859.23,9643.71,9449.27,10013.98,9815,9616.02,-2,-2983,16906,-15,42850,10,-1192,1040.67,955.37,951.55,1434,0,9949.48,-0.00371948
2017/4/5,9856.44,9949.48,9856.44,9949.48,9875.34,9867.18,9652.21,9456.77,10025.81,9828.34,9630.88,-3,-2986,17018,115,42965,24,-1168,1278.12,1034.12,994.87,1441,7,9897.8,0.014061022
2017/4/6,9946.66,9946.66,9879.85,9897.8,9889.47,9876.37,9660.91,9464.39,10031.45,9836.33,9641.21,-6,-2992,16984,-3,42962,0,-1168,921.9,1009.14,986.75,1444,3,9873.37,-0.005194241
2017/4/7,9892.98,9900.88,9788.52,9873.37,9880.96,9874.11,9667.57,9470.99,10034.24,9842.33,9650.42,-5,-2997,16947,-45,42917,4,-1164,1029.74,1037.59,992.27,1445,1,9882.54,-0.002468225
2017/4/10,9880.29,9898.64,9859.03,9882.54,9880.68,9875.21,9674.54,9477.76,10026.44,9853.52,9680.6,-5,-3002,16929,-12,42905,8,-1156,873.24,1028.74,977.28,1454,9,9832.42,0.000928761
2017/4/11,9881.53,9896.59,9820.41,9832.42,9873.03,9872.03,9680.55,9484.04,10003,9863.75,9724.5,-6,-3008,16907,-5,42900,-11,-1167,945.31,1009.66,982.52,1448,-6,9817.68,-0.005071571
2017/4/12,9831.56,9837.19,9789.59,9817.68,9855.02,9862.39,9685.09,9489.57,9988.64,9869.77,9750.89,-6,-3014,16918,29,42929,7,-1160,900.24,934.09,984.1,1443,-5,9836.68,-0.001499122
2017/4/13,9808.83,9868.45,9800.8,9836.68,9846.25,9856.26,9689.79,9495.18,9979.8,9874.39,9768.98,-4,-3018,16923,10,42939,4,-1156,867.08,923.12,966.13,1449,6,9732.93,0.001935284
2017/4/14,9806.15,9808.33,9730.94,9732.93,9820.69,9840.5,9692.41,9499.72,9981.34,9874.02,9766.7,-7,-3025,16917,-15,42924,-6,-1162,871.87,891.55,964.57,1429,-20,9716.4,-0.010547258
2017/4/17,9740.81,9762.47,9670.11,9716.4,9787.94,9819.04,9693.4,9503.4,9994.75,9867.95,9741.15,-4,-3029,16912,0,42924,-6,-1168,782.07,873.31,951.02,1425,-4,9746.56,-0.001698358
2017/4/18,9735.76,9771.07,9727.26,9746.56,9773.68,9805.61,9695.09,9507.39,9995.6,9859.84,9724.09,1,-3028,16913,1,42925,2,-1166,741.33,832.52,921.09,1426,1,9639.94,0.00310403
2017/4/19,9725.39,9725.39,9631.64,9639.94,9742.65,9782.88,9694.62,9510.26,10009.87,9846.19,9682.51,-2,-3030,16823,-110,42815,-8,-1174,882.31,828.93,881.51,1430,4,9632.69,-0.010939244
2017/4/20,9639.93,9664.24,9622.25,9632.69,9708.36,9756.86,9692.82,9512.4,10006.86,9829.2,9651.54,-8,-3038,16793,-6,42809,0,-1174,842.42,824,873.56,1427,-3,9717.41,-0.000752079
2017/4/21,9657.05,9718.82,9657.05,9717.41,9701.43,9744.26,9692.65,9515.29,9997.53,9818.94,9640.35,1,-3037,16803,26,42835,-1,-1175,711.42,791.91,841.73,1426,-1,9717.95,0.008795051
2017/4/24,9742.91,9772.96,9683.7,9717.95,9710.75,9741.56,9693.85,9518.83,9984.31,9808.3,9632.29,1,-3036,16792,25,42860,-5,-1180,666.54,768.8,821.06,1425,-1,9841.71,5.55704E-05
2017/4/25,9737.82,9841.71,9737.82,9841.71,9737.09,9750.32,9697,9523.31,9976.62,9805.24,9633.85,-1,-3037,16866,131,42991,14,-1166,934.38,807.41,819.97,1423,-2,9856.45,0.012735196
2017/4/26,9859.11,9865.88,9827.47,9856.45,9775.47,9768.85,9702.09,9528.75,9974.13,9804.22,9634.31,-1,-3038,16919,111,43102,4,-1162,1033.4,837.63,833.28,1427,4,9860.62,0.001497707
2017/4/27,9859.45,9863.52,9823.85,9860.62,9800.93,9783.94,9707,9534.09,9972.13,9803.43,9634.72,-1,-3039,16950,37,43139,-7,-1169,835,836.15,830.07,1431,4,9872,0.000423073
2017/4/28,9868.38,9897.04,9845.84,9872,9824.23,9799.74,9712.37,9539.65,9974.04,9804.22,9634.39,3,-3036,16978,32,43171,-10,-1179,1003.4,894.54,843.23,1432,1,9941.27,0.001154086
2017/5/2,9926.44,9951.14,9925.75,9941.27,9861.53,9824.54,9719.7,9546.21,9988.1,9808.87,9629.64,0,-3036,17060,112,43283,3,-1176,1133.99,988.03,878.42,1432,0,9955.33,0.007016815
2017/5/3,9957.62,9979.91,9937.99,9955.33,9893.59,9848.75,9727.51,9553.01,10006.34,9816.06,9625.78,-1,-3037,17100,70,43353,-12,-1188,809.24,963,885.21,1429,-3,9967.64,0.001414306
2017/5/4,9962.73,9973.76,9938.96,9967.64,9915.99,9869.12,9735.16,9559.75,10009.94,9816.97,9624,2,-3035,17130,50,43403,-4,-1192,757.09,907.74,872.69,1434,5,9899.94,0.001236524
2017/5/5,9954.94,9960.99,9899.94,9899.94,9920.31,9880,9741.51,9565.85,10010.23,9817.08,9623.92,-1,-3036,17106,-10,43393,-20,-1212,758.79,892.5,864.32,1433,-1,9937.25,-0.006791979
2017/5/8,9934.13,9964.86,9900.07,9937.25,9924.9,9889.83,9747.82,9571.94,10019.07,9820.27,9621.47,-1,-3037,17164,61,43454,-11,-1223,860.15,863.85,879.2,1424,-9,9915.48,0.00376871
2017/5/9,9967.01,10001.94,9899.08,9915.48,9931.89,9900.02,9754.32,9578.12,10023.28,9821.92,9620.55,-3,-3040,17221,56,43510,-28,-1251,1099.39,856.93,922.48,1413,-11,9968.32,-0.002190747
2017/5/10,9935.22,9971.98,9932.17,9968.32,9938.57,9909.46,9760.8,9584.3,10039.97,9828.71,9617.46,-2,-3042,17259,52,43562,17,-1234,916.85,878.45,920.73,1416,3,10001.48,0.005329041
2017/5/11,9968.51,10018.79,9964.3,10001.48,9955.14,9923.79,9768.25,9590.97,10062.04,9837.9,9613.77,2,-3040,17266,40,43602,-5,-1239,984.81,924,915.87,1415,-1,9986.82,0.003326538
2017/5/12,9981.77,10008.25,9961.37,9986.82,9964.94,9934.84,9775.35,9597.48,10078.75,9845.41,9612.07,2,-3038,17287,17,43619,16,-1223,931.49,958.54,925.52,1411,-4,10036.82,-0.001465783
2017/5/15,9978.28,10036.82,9978.28,10036.82,9979.14,9948.06,9782.96,9604.26,10102.1,9860.6,9619.11,10,-3028,17314,7,43626,19,-1204,884.55,963.42,913.63,1415,4,10031.49,0.005006599
2017/5/16,10037.58,10058.59,9991.08,10031.49,9995.99,9962.9,9791.05,9611.29,10119.27,9876.36,9633.44,25,-3003,17330,7,43633,1,-1203,1053.06,954.15,905.54,1419,4,10013.67,-0.000531045
2017/5/17,10019.62,10029.62,9967.97,10013.67,9999.9,9971.05,9798.15,9617.84,10131.99,9889.71,9647.44,-3,-3006,17320,10,43643,-7,-1210,842.28,939.24,908.85,1414,-5,9969.45,-0.001776406
2017/5/18,9952.64,9969.45,9895.65,9969.45,9982.2,9966.64,9803.03,9623.28,10121.61,9906.19,9690.77,-2,-3008,17293,-39,43604,6,-1204,840.74,910.42,917.21,1417,3,9947.62,-0.004415963
2017/5/19,9970.4,9979.73,9947.14,9947.62,9975.21,9965.65,9808.21,9628.86,10097.42,9921.94,9746.45,-4,-3012,17288,-12,43592,11,-1193,707.09,865.54,912.04,1419,2,9997.26,-0.00218969
2017/5/22,9965.08,9997.26,9960.94,9997.26,9976.85,9968.29,9813.85,9634.67,10086.86,9935.93,9784.99,-1,-3013,17284,11,43603,9,-1184,718.64,832.36,897.89,1418,-1,10007.84,0.004990138
2017/5/23,9994.68,10038.2,9992.58,10007.84,9987.34,9975.57,9820.23,9640.85,10066.49,9950.42,9834.35,2,-3011,17322,30,43633,28,-1156,822.69,786.29,870.22,1413,-5,10044.42,0.00105829
2017/5/24,10014.15,10059.74,10014.15,10044.42,10002.6,9986.03,9827.21,9647.33,10072.2,9960.56,9848.91,2,-3009,17334,10,43643,15,-1141,819.17,781.67,860.45,1414,1,10108.49,0.003655134
2017/5/25,10059.91,10108.49,10059.2,10108.49,10029.74,10003.85,9835.63,9654.55,10091.64,9973.16,9854.68,-6,-3015,17414,62,43705,40,-1101,963.86,806.29,858.36,1409,-5,10101.95,0.006378666
2017/5/26,10090.18,10121.88,10072.84,10101.95,10052.06,10020.73,9844.19,9661.86,10104.56,9985.23,9865.89,-8,-3023,17422,16,43721,-5,-1106,927.56,850.38,857.96,1408,-1,10040.72,-0.000646981
2017/5/31,10095.95,10116.13,10025.88,10040.72,10057.93,10029.63,9851.58,9668.6,10103.24,9993.66,9884.09,-3,-3026,17379,-52,43669,11,-1095,1245.61,955.78,894.07,1410,2,10087.42,-0.006061206
2017/6/1,10064.44,10100.37,10059.93,10087.42,10064.64,10038.43,9859,9675.37,10115,10000.97,9886.94,-4,-3030,17395,26,43695,10,-1085,827.52,956.74,871.52,1414,4,10152.53,0.004651061
2017/6/2,10117.76,10152.53,10117.06,10152.53,10088.08,10055.98,9868.05,9682.96,10140.41,10010.83,9881.25,1,-3029,17446,43,43738,14,-1071,884.17,969.74,875.7,1416,2,10158.15,0.006454574
2017/6/3,10155.56,10164.98,10140.28,10158.15,10110.3,10073.94,9877.45,9690.76,10163.17,10020.36,9877.54,-7,-3036,17451,1,43739,9,-1062,461.04,869.18,837.73,1421,5,10226.84,0.000553557
2017/6/5,10164.89,10226.84,10164.89,10226.84,10138.82,10096.11,9887.89,9699.11,10194.67,10036.7,9878.73,-4,-3040,17494,39,43778,14,-1048,939.03,871.47,860.93,1424,3,10206.18,0.006762058
2017/6/6,10213.17,10221.64,10190.39,10206.18,10161.83,10116.42,9898.38,9707.52,10217.47,10050.15,9882.82,-4,-3044,17499,9,43787,-11,-1059,871.45,796.64,876.21,1428,4,10209.99,-0.002020174
2017/6/7,10216.14,10242.39,10183.15,10209.99,10178.86,10133.97,9908.69,9715.87,10234.03,10064.87,9895.72,-5,-3049,17520,23,43810,1,-1058,1038.36,838.81,897.78,1425,-3,10225.78,0.000373303
2017/6/8,10215.93,10235.7,10211,10225.78,10193.27,10149.99,9918.97,9724.24,10254.56,10077.75,9900.93,-3,-3052,17531,25,43835,-1,-1059,860.75,834.13,901.94,1425,0,10199.65,0.001546525
2017/6/9,10238.55,10268.37,10198.8,10199.65,10204.3,10163.87,9929.05,9732.54,10268.43,10087.65,9906.88,-8,-3060,17507,-34,43801,0,-1059,1044.58,950.84,910.01,1425,0,10109.96,-0.002555306
2017/6/12,10137.04,10158.64,10109.96,10109.96,10179.16,10157.52,9935.6,9739.09,10268.72,10093.81,9918.9,-4,-3064,17437,-138,43663,13,-1046,914.68,945.97,908.72,1429,4,10128.15,-0.008793439
2017/6/13,10109.7,10146.67,10109.7,10128.15,10160.63,10151.34,9941.76,9745.44,10271.86,10098.38,9924.89,-2,-3066,17397,-84,43579,2,-1044,827.06,937.09,866.87,1435,6,10072.46,0.001799216
2017/6/14,10142.8,10165.31,10033.25,10072.46,10141.57,10142.63,9947.06,9751.36,10271.66,10100.43,9929.2,-5,-3071,17383,-21,43558,-24,-1068,1014.56,932.33,885.57,1424,-11,10088.35,-0.005498536
2017/6/15,10079.14,10089.07,10046.8,10088.35,10119.66,10130.49,9951.29,9756.73,10270.86,10104.16,9937.46,-5,-3076,17372,3,43561,-2,-1070,793.22,918.82,876.47,1426,2,10156.73,0.001577569
