time,open,high,low,close,EMA5,EMA10,EMA60,EMA120,UB2.00,BBandMA20,LB2.00,trust_buy,trust,keyman,foreign_buy,foreign,dealer_buy,dealer,volumn,MA5,MA10,financing,financing_error
2019/12/19,12082.98,12111.77,12008.16,12018.9,11990.66,11882.96,11448.31,11171.32,12106.99,11707.01,11307.03,-9.57货,-3172货,16417货,-70.5货,41681货,6.63货,-1574货,1377.59,1526,1388.25,1431货,3.42货
2019/12/20,12001.56,12028.22,11937.45,11959.08,11987.63,11900.89,11465.79,11184.71,12135.55,11726.62,11317.69,-5.46货,-3177货,16384货,-45.1货,41636货,18.2货,-1555货,1705.95,1520.81,1446.27,1434货,3.62货
2019/12/23,11969.14,12022.23,11960.21,12022.23,11989.57,11917.72,11483.09,11198.08,12170.52,11749.65,11328.79,4645窾,-3177货,16397货,18.1货,41654货,-3.61货,-1559货,1143.11,1459.74,1436.79,1434货,-2077窾
2019/12/24,12023.79,12027.6,11976.38,11976.38,11993.39,11932.87,11500.08,11211.35,12193.71,11769.63,11345.56,-7.41货,-3184货,16394货,7.07货,41661货,-6743窾,-1560货,1041.33,1354.86,1435.44,1434货,-50.0窾
2019/12/25,11978.94,12032.37,11973.95,12008.13,11995.04,11944.77,11516.41,11224.36,12220.02,11787.67,11355.31,3.63货,-3181货,16411货,6.28货,41667货,21.7货,-1538货,912.23,1236.04,1397.67,1438货,4.19货
2019/12/26,12018.38,12030.66,11982.64,12001.01,11999.42,11956.3,11532.54,11237.32,12241.3,11806.86,11372.42,-9.21货,-3190货,16392货,8423窾,41668货,-6.21货,-1544货,1007.94,1162.11,1344.05,1444货,6.16货
2019/12/27,12032.72,12093.02,12032.72,12091.59,12020.45,11975.61,11549.91,11250.96,12262.63,11836.96,11411.29,-3.36货,-3193货,16482货,80.0货,41748货,20.0货,-1524货,1090.6,1039.04,1279.93,1444货,-7301窾
2019/12/30,12094.81,12114.89,12046.22,12053.37,12039.41,11994.1,11567.2,11264.62,12270.94,11864.49,11458.04,-3.26货,-3197货,16479货,-14.6货,41734货,4.42货,-1520货,1255.44,1061.51,1260.62,1449货,5.72货
2019/12/31,12019.19,12047.75,11997.14,11997.14,12031.37,11997.96,11581.9,11277.02,12267.75,11887.77,11507.78,9158窾,-3196货,16422货,-94.3货,41639货,-2.61货,-1522货,1180.37,1089.31,1222.09,1454货,5.06货
2020/1/2,12026.5,12110.74,12026.23,12100.48,12042.91,12010.33,11597.77,11290.06,12265.81,11917.27,11568.72,-7761窾,-3196货,16484货,-34.3货,41605货,37.7货,-1485货,1427.15,1192.3,1214.17,1456货,1.73货
2020/1/3,12167.44,12197.64,12023.6,12110.43,12070.2,12031.14,11615.05,11303.86,12267.82,11943.06,11618.3,1.82货,-3195货,16515货,-1.36货,41604货,-10.0货,-1495货,1937.6,1378.23,1270.17,1446货,-9.87货
2020/1/6,12035.71,12040.08,11953.36,11953.36,12045.34,12024.68,11627.53,11315.3,12246.73,11960.24,11673.75,-17.9货,-3212货,16424货,-97.5货,41506货,-3.01货,-1498货,1443.04,1448.72,1243.88,1455货,8.44货
2020/1/7,11961.97,11986.03,11822.4,11880.32,12001.12,12004.32,11636.87,11325.17,12226.04,11971.22,11716.4,-12.2货,-3225货,16335货,-98.2货,41408货,-19.4货,-1517货,1664.21,1530.47,1295.99,1446货,-8.66货
2020/1/8,11818.76,11899.67,11777.45,11817.1,11943.5,11972.3,11643.15,11333.49,12194.57,11980.68,11766.8,3.99货,-3221货,16345货,-12.3货,41396货,-8.24货,-1525货,1506.79,1595.76,1342.54,1437货,-9.02货
2020/1/9,11889.46,11992.55,11889.46,11970.63,11940.84,11965.62,11652.74,11343.44,12165.55,11994.18,11822.81,14.7货,-3206货,16406货,54.2货,41450货,4238窾,-1525货,1342.6,1578.85,1385.57,1437货,5079窾
2020/1/10,12009.27,12038.21,11959.06,12024.65,11963.16,11973.29,11664.38,11354.42,12159.22,12003.59,11847.96,1.07货,-3205货,16461货,69.0货,41519货,-20.2货,-1545货,1289.36,1449.2,1413.71,1429货,-8.49货
2020/1/13,12069.61,12113.42,12037.24,12113.42,12003.25,11993.31,11678.12,11366.47,12171.42,12012.87,11854.32,9.64货,-3195货,16548货,107货,41626货,6.78货,-1538货,1434.89,1447.57,1448.14,1425货,-4.32货
2020/1/14,12161.73,12186.62,12140.27,12179.81,12057.87,12024.91,11694.15,11379.7,12195.36,12024.87,11854.38,6.63货,-3189货,16620货,41.0货,41667货,5.84货,-1532货,1541.64,1423.06,1476.76,1419货,-5.20货
2020/1/15,12169.92,12169.92,12048.01,12091.88,12078.56,12042.19,11708.11,11391.94,12194.69,12024.62,11854.55,-1.17货,-3190货,16536货,-89.0货,41578货,-32.3货,-1565货,1525.59,1426.82,1511.29,1425货,5.55货
2020/1/16,12006.08,12075.54,12006.08,12066.93,12065.26,12041.55,11718.95,11402.63,12187.18,12021.84,11856.5,2.94货,-3187货,16514货,-46.2货,41532货,7.02货,-1558货,1412.03,1440.7,1509.78,1429货,4.49货
2020/1/17,12080.72,12117.55,12055.91,12090.29,12072.21,12049.65,11730.98,11413.92,12193.4,12025.41,11857.42,-3.11货,-3190货,16502货,-20.8货,41511货,-1.53货,-1559货,1341.95,1451.22,1450.21,1425货,-4.73货
2020/1/20,12107.56,12151.42,12101.55,12118.71,12088.08,12062.41,11743.73,11425.59,12203.18,12033.39,11863.61,-2.49货,-3192货,16539货,54.8货,41566货,12.1货,-1547货,1161.99,1396.64,1422.11,1406货,-19.2货
2020/1/30,11933.23,11933.23,11418.22,11421.74,11950.92,11992.26,11741.53,11429.74,12319.63,12003.37,11687.11,-28.4货,-3221货,16398货,-181货,41385货,-58.1货,-1605货,2776.31,1643.58,1533.32,1365货,-40.3货
2020/1/31,11494.03,11594.21,11436.95,11495.1,11802.3,11903.68,11733.78,11430.98,12365.6,11979.3,11593.01,-11.0货,-3232货,16281货,-172货,41213货,-52.6货,-1658货,1766.94,1691.85,1559.33,1352货,-12.8货
2020/2/3,11365.9,11365.9,11138.03,11354.92,11636.93,11795.05,11719.76,11428.92,12418.62,11946.64,11474.67,5.25货,-3227货,16312货,12.2货,41225货,-14.1货,-1672货,1844.92,1778.42,1609.56,1324货,-28.7货
2020/2/4,11399.46,11581.36,11393.03,11555.92,11585.44,11738.21,11711.98,11429.81,12425.11,11924.39,11423.67,1.16货,-3225货,16309货,-40.3货,41185货,-28.3货,-1700货,1617.28,1833.49,1642.36,1321货,-2.74货
2020/2/5,11601.55,11620.42,11512.71,11573.62,11582.65,11708.91,11707.56,11432.24,12415.27,11898.49,11381.71,-7998窾,-3226货,16279货,-5.39货,41179货,-42.6货,-1743货,1581.56,1917.4,1657.02,1316货,-5.00货
2020/2/6,11605.11,11749.68,11605.11,11749.68,11614.23,11703.18,11706.57,11436.29,12398.83,11883.31,11367.78,-7.53货,-3234货,16346货,52.1货,41232货,923窾,-1743货,1446.79,1651.5,1647.54,1324货,8.26货
2020/2/7,11712.71,11712.71,11592.09,11612.81,11628.68,11694.89,11704.96,11439.95,12389.76,11864.09,11338.42,-19.9货,-3254货,16262货,-87.9货,41144货,-27.1货,-1770货,1298.84,1557.88,1624.86,1320货,-4.15货
2020/2/10,11514.72,11598.03,11423.34,11574.07,11594.97,11664.46,11699.14,11441.4,12366.17,11837.77,11309.37,-12.7货,-3266货,16264货,-45.4货,41098货,9.68货,-1760货,1320.03,1452.9,1615.66,1319货,-6813窾
2020/2/11,11614.25,11678.58,11614.25,11664.04,11610.9,11660.52,11697.3,11444.73,12333.51,11815.45,11297.39,7.25货,-3259货,16315货,-6.84货,41091货,12.9货,-1747货,1231.95,1375.83,1604.66,1323货,3.30货
2020/2/12,11693.4,11801.52,11693.4,11774.19,11654.15,11675.09,11698.72,11449.62,12320.88,11806.49,11292.1,4.73货,-3254货,16400货,62.4货,41154货,-1.52货,-1749货,1504.42,1360.41,1638.9,1321货,-1.60货
2020/2/13,11813.5,11854.98,11784.94,11791.78,11706.53,11699.85,11702.41,11455.6,12315.36,11802.06,11288.77,-4.15货,-3259货,16420货,19.6货,41173货,-24.4货,-1773货,1410.66,1353.18,1502.34,1320货,-9080窾
2020/2/14,11806.52,11840.79,11788.87,11815.7,11742.01,11720.42,11706.03,11461.5,12315.28,11801.99,11288.71,-3.51货,-3262货,16448货,16.9货,41190货,11.8货,-1762货,1130.97,1319.61,1438.74,1326货,6.13货
2020/2/17,11770.3,11775.56,11724.82,11763.51,11747.52,11727.35,11707.75,11466.41,12299.23,11791.64,11284.05,-14.2货,-3276货,16410货,-42.1货,41148货,7.86货,-1754货,1160.3,1287.66,1370.28,1332货,6.11货
2020/2/18,11700.91,11717.1,11642.95,11648.98,11724.18,11718.28,11706.76,11469.9,12272.3,11772.86,11273.41,-3.92货,-3280货,16237货,-212货,40936货,-11.0货,-1765货,1413.07,1323.89,1349.86,1347货,14.5货
2020/2/19,11655.37,11783.43,11654.16,11758.84,11720.43,11717.31,11706.96,11473.92,12229.5,11755.13,11280.75,-8.47货,-3289货,16295货,38.0货,40974货,25.9货,-1739货,1417.5,1306.5,1333.45,1353货,6.11货
2020/2/20,11785.78,11827.83,11714.15,11725.09,11734.69,11725.66,11708.81,11478.7,12164.91,11732.39,11299.87,-2.07货,-3291货,16263货,-82.7货,40891货,13.8货,-1725货,1353.14,1295,1324.09,1355货,1.63货
2020/2/21,11721.16,11755.17,11661.63,11686.35,11725.16,11722.1,11708.72,11482.46,12112.12,11712.11,11312.11,-1.25货,-3292货,16264货,-34.5货,40857货,-8.22货,-1733货,1249.45,1318.69,1319.15,1351货,-4.12货
2020/2/24,11615.28,11615.28,11512.08,11534.87,11673.23,11694.33,11704.15,11483.9,12057.37,11685.51,11313.65,2.79货,-3289货,16110货,-263货,40594货,-14.8货,-1748货,1402.97,1367.23,1327.45,1358货,7.10货
2020/2/25,11506.74,11567.09,11415.47,11540.23,11617.95,11660.34,11697.7,11484.28,11984.66,11658.01,11331.35,-4.56货,-3294货,16072货,-117货,40477货,6.03货,-1742货,1554.87,1395.59,1359.74,1367货,9.52货
2020/2/26,11468.6,11494.22,11408.06,11433.62,11562.34,11622.3,11689.62,11483.74,11887.63,11623.75,11359.88,7.20货,-3287货,15848货,-332货,40145货,-16.6货,-1759货,1770.77,1466.24,1386.37,1375货,7.72货
2020/2/27,11436.96,11470.23,11274.52,11292.17,11497.72,11576.15,11679.09,11481.83,11905.88,11617.27,11328.67,-10.00货,-3297货,15651货,-232货,39913货,-59.4货,-1818货,2034.6,1602.53,1448.77,1354货,-21.1货
2020/3/2,11184.66,11282.05,11049.85,11170.46,11389.06,11502.62,11662.45,11476.71,11946.27,11601.04,11255.82,1.71货,-3295货,15552货,-197货,39716货,11.7货,-1806货,2032.07,1759.06,1538.87,1355货,1.18货
2020/3/3,11279.86,11390.24,11279.86,11327.72,11365.85,11469.31,11651.21,11474.11,11948.97,11599.68,11250.4,8.43货,-3286货,15510货,-135货,39580货,-21.2货,-1827货,1650.19,1808.5,1587.86,1361货,6.17货
2020/3/4,11368.25,11392.35,11297.81,11392.35,11364.8,11449.93,11641.75,11472.26,11951.98,11591.5,11231.02,1.26货,-3285货,15536货,62.8货,39643货,-35.7货,-1863货,1407.35,1779,1587.29,1361货,1761窾
2020/3/5,11454.65,11525.32,11454.65,11514.82,11405.65,11456.73,11636.68,11472.51,11950.53,11588.56,11226.59,14.0货,-3271货,15615货,9.66货,39653货,7.72货,-1855货,1459.58,1716.76,1591.5,1352货,-9.37货
2020/3/6,11471.36,11471.36,11310.32,11321.81,11401.67,11445.28,11628.72,11471.21,11938.97,11567.17,11195.38,7.83货,-3263货,15429货,-288货,39364货,-42.3货,-1898货,1514.78,1612.79,1607.66,1366货,13.9货
2020/3/9,11221.76,11221.76,10977.64,10977.64,11301.01,11382.44,11611.37,11465.07,11986.29,11535.41,11084.53,8.30货,-3255货,15030货,-546货,38819货,-64.0货,-1962货,2326.71,1671.72,1715.39,1344货,-22.1货
2020/3/10,10907.62,11032.47,10830.22,11003.54,11181.83,11302.63,11589.47,11456.45,12013.16,11506.89,11000.61,-2.01货,-3257货,15026货,-86.2货,38733货,7.48货,-1954货,2077.54,1757.19,1782.85,1333货,-10.5货
2020/3/11,11022.82,11088.23,10885.91,10893.75,11112.11,11242.64,11569.25,11448.45,12034.61,11468.37,10902.13,8.74货,-3248货,14841货,-212货,38521货,-84.6货,-2039货,1776.58,1831.04,1805.02,1329货,-4.54货
2020/3/12,10845.39,10845.39,10359.67,10422.32,10947.47,11129.1,11538.07,11434.73,12109.64,11400.78,10691.91,-20.2货,-3268货,14552货,-368货,38153货,-63.2货,-2102货,2711.71,2081.46,1899.11,1256货,-73.3货
2020/3/13,10091.03,10171.2,9636.15,10128.87,10633.92,10925.05,11487.86,11411.13,12193.88,11317.63,10441.38,-14.4货,-3283货,14418货,-302货,37851货,23.7货,-2078货,3036.52,2385.81,1999.3,1151货,-104货
2020/3/16,10069.42,10130.8,9717.77,9717.77,10392.26,10740.3,11436.1,11386.3,12301.82,11212.74,10123.66,-6295窾,-3283货,14172货,-334货,37517货,-40.0货,-2118货,2111.61,2342.79,2007.26,1126货,-25.6货
2020/3/17,9538.64,9677.07,9371.35,9439.63,10097.06,10516.01,11372.84,11355.23,12400.46,11096.54,9792.62,-6.15货,-3290货,14077货,-230货,37287货,16.4货,-2102货,2379.69,2403.22,2080.21,1079货,-46.3货
2020/3/18,9453.98,9509.61,9218.67,9218.67,9848.12,10304.05,11306.52,11322.09,12486.77,10975.03,9463.28,4.69货,-3285货,13892货,-287货,36999货,-36.2货,-2138货,2123.05,2472.51,2151.78,1047货,-32.8货
2020/3/19,9085.28,9085.28,8523.63,8681.34,9513.37,10038.56,11225.78,11281.13,12587.5,10821.15,9054.8,-7.00货,-3292货,13755货,-212货,36787货,-17.9货,-2156货,2711.79,2472.53,2277,929货,-118货
2020/3/20,8816.86,9264.42,8816.86,9234.09,9353.27,9855.74,11153.89,11243.97,12540.04,10696.6,8853.16,6.63货,-3285货,13622货,-219货,36568货,-26.9货,-2183货,2370.74,2339.38,2362.59,922货,-6.40货
2020/3/23,9025.55,9029.52,8750.14,8890.03,9210.12,9686.3,11080.77,11205.62,12500.21,10556.79,8613.36,-1.02货,-3286货,13488货,-158货,36410货,-50.4货,-2233货,1540.52,2225.16,2283.97,913货,-9.41货
2020/3/24,9083.78,9415.64,9083.78,9285.62,9212.48,9601.01,11019.67,11172.75,12408.54,10444.32,8480.1,2903窾,-3286货,13559货,52.6货,36462货,-21.4货,-2255货,1548.93,2059,2231.11,916货,2.92货
2020/3/25,9426.43,9722.37,9426.43,9644.75,9326.65,9592.64,10971.65,11146.01,12275.65,10349.55,8423.44,13.4货,-3273货,13568货,-23.1货,36439货,-21.4货,-2276货,1845.86,2003.57,2238.04,904货,-11.8货
2020/3/26,9667.14,9739.73,9565.02,9736.36,9443.45,9607.99,10929.2,11121.73,12141.18,10264.69,8388.19,5.07货,-3268货,13652货,86.0货,36525货,-13.1货,-2289货,1542.35,1769.68,2121.1,901货,-3.26货
2020/3/27,9807.9,9954.86,9691.14,9698.92,9558.37,9640.76,10891.79,11099.69,12014.98,10185.02,8355.07,9.00货,-3259货,13528货,-97.2货,36428货,-40.5货,-2330货,1816.94,1658.92,1999.15,906货,5.27货
2020/3/30,9571.22,9655.7,9415.52,9629.43,9561.57,9627.52,10848.39,11074.37,11894.73,10107.97,8321.22,-2.27货,-3261货,13478货,-48.5货,36379货,-26.3货,-2356货,1285.15,1607.84,1916.5,917货,11.4货
2020/3/31,9689.62,9789.81,9630.3,9708.06,9609.2,9641.51,10810.88,11051.73,11730.13,10026.99,8323.85,16.6货,-3244货,13439货,-58.1货,36321货,-24.8货,-2381货,1471.68,1592.39,1825.7,919货,1.62货
2020/4/1,9726.2,9736,9663.63,9663.63,9638.59,9651.67,10774.37,11029.34,11529.38,9940.55,8351.73,21.9货,-3222货,13416货,-47.1货,36274货,-19.8货,-2401货,1205.43,1464.31,1733.94,920货,6697窾
2020/4/6,9707.75,9818.74,9651.52,9818.74,9675.45,9669.4,10740.76,11008.18,11270.99,9855.75,8440.51,5.95货,-3216货,13449货,21.4货,36296货,9.95货,-2391货,1531.94,1462.23,1615.95,932货,12.3货
2020/4/7,9928.16,10039.15,9928.16,9996.39,9774.62,9724.59,10715.59,10991.07,11038.25,9789.48,8540.71,19.8货,-3197货,13481货,33.9货,36330货,9.82货,-2381货,1741.56,1447.15,1553.03,933货,1.13货
2020/4/8,10010.64,10149.76,9984.66,10137.47,9873.29,9787.51,10694.44,10975.86,10885.12,9747.47,8609.82,17.9货,-3179货,13471货,2.30货,36332货,-6.93货,-2388货,1706.86,1531.49,1569.67,942货,9.09货
2020/4/9,10173.26,10246.84,10092.36,10119.43,9968.19,9854.87,10676.85,10962.34,10702.54,9703.26,8703.99,3.76货,-3175货,13366货,-71.9货,36260货,-24.7货,-2413货,1653.38,1567.83,1580.11,951货,8.81货
2020/4/10,10105.43,10165.12,10103.77,10157.61,10023.12,9905.43,10659.02,10948.63,10533.04,9666.46,8799.87,3.11货,-3172货,13330货,-3424窾,36260货,-9.65货,-2422货,1223.37,1571.42,1517.86,957货,6.41货
2020/4/13,10147.56,10179.4,10080.65,10099.22,10057.65,9945.66,10641.57,10935.05,10470.74,9650.3,8829.86,12.4货,-3159货,13241货,-75.9货,36184货,-32.1货,-2454货,1189.24,1502.88,1482.55,965货,7.99货
2020/4/14,10130.65,10344.13,10130.65,10332.94,10116.63,9998.2,10628.22,10923.47,10509.09,9660.51,8811.92,19.1货,-3140货,13376货,151货,36335货,15.2货,-2439货,1580.15,1470.6,1458.88,973货,7.30货
